C0401|UF40247432|20251114|16:31:49|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/TAW8UO2|/TAW8UO2|N||7258|九五無鉛汽油|27.366|28.6|783|1|783|0|0|1|0.05|0|783|0|5006
C0401|UF40247433|20251114|16:32:20|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||8670|九五無鉛汽油|3.482|28.6|100|1|100|0|0|1|0.05|0|100|0|
C0401|UF40247434|20251114|16:36:44|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/53C9WZY|/53C9WZY|N||0048|九五無鉛汽油|3.834|28.6|110|1|110|0|0|1|0.05|0|110|0|8441
C0401|UF40247435|20251114|16:38:02|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||5075|九二無鉛汽油|3.683|27.1|100|1|100|0|0|1|0.05|0|100|0|
C0401|UF40247436|20251114|16:38:37|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/GMSR2KJ|/GMSR2KJ|N||0201|九五無鉛汽油|3.153|28.6|90|1|90|0|0|1|0.05|0|90|0|
C0401|UF40247437|20251114|16:38:49|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||1350|九二無鉛汽油|2.199|27.1|60|1|60|0|0|1|0.05|0|60|0|
C0401|UF40239946|20251114|16:42:35|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/CAGWZUF|/CAGWZUF|N||6629|超級柴油|19.44|25.7|500|1|500|0|0|1|0.05|0|500|0|1340
C0401|UF40247438|20251114|16:43:29|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||8661|九二無鉛汽油|18.45|27.1|500|1|500|0|0|1|0.05|0|500|0|
C0401|UF40247439|20251114|16:43:40|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||5316|九五無鉛汽油|17.482|28.6|500|1|500|0|0|1|0.05|0|500|0|9035
C0401|UF40247440|20251114|16:46:15|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||0573|九二無鉛汽油|4.784|27.1|130|1|130|0|0|1|0.05|0|130|0|
C0401|UF40247441|20251114|16:50:17|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||5472|九五無鉛汽油|4.353|28.6|124|1|124|0|0|1|0.05|0|124|0|
C0401|UF40247442|20251114|16:54:04|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||1603|九五無鉛汽油|5.78|28.6|165|1|165|0|0|1|0.05|0|165|0|
C0401|UF40247443|20251114|16:56:38|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||1675|九五無鉛汽油|3.486|28.6|100|1|100|0|0|1|0.05|0|100|0|
C0401|UF40247444|20251114|16:57:45|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||6833|九二無鉛汽油|3.312|27.1|90|1|90|0|0|1|0.05|0|90|0|
C0401|UF40247445|20251114|16:57:52|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||1610|九五無鉛汽油|1.953|28.6|56|1|56|0|0|1|0.05|0|56|0|
C0401|UF40247446|20251114|16:58:32|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/GPCMKKL|/GPCMKKL|N||2538|九二無鉛汽油|3.494|27.1|95|1|95|0|0|1|0.05|0|95|0|
C0401|UF40247447|20251114|16:59:36|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||3531|九二無鉛汽油|2.937|27.1|80|1|80|0|0|1|0.05|0|80|0|
C0401|UF40247448|20251114|17:02:13|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||9543|九五無鉛汽油|17.482|28.6|500|1|500|0|0|1|0.05|0|500|0|
C0401|UF40247449|20251114|17:05:41|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||6862|九五無鉛汽油|3.49|28.6|100|1|100|0|0|1|0.05|0|100|0|
C0401|UF40247450|20251114|17:08:03|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||9358|九二無鉛汽油|1.828|27.1|50|1|50|0|0|1|0.05|0|50|0|
C0401|UF40247451|20251114|17:11:30|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||0337|九二無鉛汽油|3.88|27.1|105|1|105|0|0|1|0.05|0|105|0|
C0401|UF40247452|20251114|17:12:04|16644008|正容加油站實業有限公司|14792876|14792876|07|0||||Y||3606|九五無鉛汽油|30|28.6|858|1|817|0|0|1|0.05|41|858|0|
C0401|UF40247453|20251114|17:12:20|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/JP8JRFS|/JP8JRFS|N||6425|九二無鉛汽油|2.21|27.1|60|1|60|0|0|1|0.05|0|60|0|
C0401|UF40247454|20251114|17:13:10|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||3182|九五無鉛汽油|3.433|28.6|98|1|98|0|0|1|0.05|0|98|0|
C0401|UF40247455|20251114|17:14:47|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||9955|九五無鉛汽油|4.02|28.6|115|1|115|0|0|1|0.05|0|115|0|
C0401|UF40247456|20251114|17:15:02|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/P59B74D|/P59B74D|N||2308|九五無鉛汽油|4.02|28.6|115|1|115|0|0|1|0.05|0|115|0|
C0401|UF40247457|20251114|17:15:23|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||4605|九五無鉛汽油|24.462|28.6|700|1|700|0|0|1|0.05|0|700|0|
C0401|UF40247458|20251114|17:16:50|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/RH80WL2|/RH80WL2|N||2489|九二無鉛汽油|2.271|27.1|62|1|62|0|0|1|0.05|0|62|0|9223
C0401|UF40247459|20251114|17:17:48|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||2688|九二無鉛汽油|1.836|27.1|50|1|50|0|0|1|0.05|0|50|0|
C0401|UF40247460|20251114|17:18:19|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/HL6SGBX|/HL6SGBX|N||2220|九二無鉛汽油|3.679|27.1|100|1|100|0|0|1|0.05|0|100|0|
C0401|UF40247461|20251114|17:18:40|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/COVWW4Q|/COVWW4Q|N||7766|九五無鉛汽油|4.402|28.6|126|1|126|0|0|1|0.05|0|126|0|4667
C0401|UF40247462|20251114|17:18:58|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||0781|九五無鉛汽油|17.482|28.6|500|1|500|0|0|1|0.05|0|500|0|
C0401|UF40247463|20251114|17:19:24|16644008|正容加油站實業有限公司|0000000000|0000|07|0|3J0002|/X8G48FR|/X8G48FR|N||6424|九五無鉛汽油|3.562|28.6|102|1|102|0|0|1|0.05|0|102|0|4870
C0401|UF40247464|20251114|17:20:35|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||8410|九五無鉛汽油|3.482|28.6|100|1|100|0|0|1|0.05|0|100|0|
C0401|UF40247465|20251114|17:22:25|16644008|正容加油站實業有限公司|0000000000|0000|07|0||||Y||7399|九五無鉛汽油|2.438|28.6|70|1|70|0|0|1|0.05|0|70|0|
